id_campaign_tracker,fk_campaign,bob_id_supplier,short_code,seller_name,start_date,end_date,active
NULL,12,51780,ID1179F,L'Oreal Indonesia,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,52211,ID117LR,NYX Professional MakeUp Official Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,52212,ID117LS,Garnier Indonesia,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,52213,ID117LT,Maybelline Indonesia,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,54687,ID119MH,Courts,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,58126,ID11CFR,Levi's Strauss ( Anoma ),2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,58718,ID11CXN,Drill & Co.,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,61894,ID11FIE,TOY SHOP ID - Mattel Official Re-seller,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,61898,ID11FII,RayBan-Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,62269,ID11FU4,Oakley Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,78074,ID11TPO,Unilever Official Shop,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,79855,ID11V6K,Colgate Palmolive Official Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,82418,ID11X9T,XL Official Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,86433,ID120JI,Kimberly Clark Official,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,91482,ID124NS,AGRES ID,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,97305,ID129F5,Official Tempo Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,111290,ID12KUP,Ramayana Department Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,122022,ID12ULC,BenQ Official Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,123649,ID12VXU,Unilever Food Solutions,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,128189,ID12ZMJ,Lakme Reinvent Indonesia,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,141218,ID13A9T,St. Ives Official Store,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,148842,ID13GHM,Vivo Indonesia,2017-12-01 00:00:00,9999-12-31 23:59:59,1
NULL,12,172706,ID140ZG,Shop&Drive Official,2017-12-01 00:00:00,9999-12-31 23:59:59,1
