id_campaign_tracker,fk_campaign,bob_id_supplier,short_code,seller_name,start_date,end_date,active
NULL,10,808,ID100N3,Studio Tas,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,812,ID100N7,DBest Compushop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,815,ID100NA,Kamerakamera,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,907,ID100PX,VONA,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,916,ID100R6,Perfect Beauty,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,949,ID100S4,Watch Market,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,950,ID100S5,Home Retail Shop,9/4/2017 0:00,9/30/2017 23:59,1
NULL,10,1099,ID100WE,Max Toko Promotion,9/4/2017 0:00,9/30/2017 23:59,1
NULL,10,1287,ID1011S,Paling Laku,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1294,ID1011Z,Matahari Foto,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1375,ID1014A,Babyzania.com,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1493,ID1017N,Kokakaa,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1559,ID1019J,ST-Toms,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1596,ID101AL,KN shop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1651,ID101C6,Inti Sukses,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1674,ID101CU,Eka Helmet Shop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1691,ID101DB,Calandiva,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1720,ID101E5,Timely Indonesia,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1744,ID101EU,Quincy Label,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,1893,ID101J3,Kios teknologi,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2007,ID101MC,Citra Baru Motor,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2017,ID101MM,Subur Store,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2103,ID101P3,S. Van Decka Shop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2119,ID101PJ,Radysa Organizer,9/4/2017 0:00,9/30/2017 23:59,1
NULL,10,2157,ID101RM,Bag & Stuff,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2172,ID101S2,Sentral Herbal,9/4/2017 0:00,9/30/2017 23:59,1
NULL,10,2193,ID101SN,SP Shop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2272,ID101UX,Fokus Mediatama,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2333,ID101WN,aimons,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2334,ID101WO,Perkakasku,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2348,ID101X3,SEHATI,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2422,ID101Z7,TWL Cosmetics,9/4/2017 0:00,9/30/2017 23:59,1
NULL,10,2549,ID1022U,GOGO Shop,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2650,ID1025P,Dimensi +,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2768,ID10293,Grosir Jam Original,9/4/2017 0:00,12/31/9999 23:59,1
NULL,10,2771,ID10296,Toko Kado Unik,9/4/2017 0:00,9/30/2017 23:59,1
