regional_key,lvl0_id,lvl0,lvl1_id,lvl1,lvl2_id,lvl2,lvl3_id,lvl3,lvl4_id,lvl4,lvl5_id,lvl5,lvl6_id,lvl6,cc0_id,cc0_name,group
000000000000,1,Root Category,5504,B2B,,,,,,,,,,,5504,0,0
100000000000,1,Root Category,332,Bags and Travel,,,,,,,,,,,332,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,,,,,,,,,333,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,334,Security & Anti-theft,,,,,,,334,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,335,Chargers & Adaptors,,,,,,,335,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,336,Sleep Masks,,,,,,,336,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,337,Shoe Bags,,,,,,,337,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,338,Laundry Bags,,,,,,,338,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,339,Peralatan Sekolah Anak,,,,,,,339,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,340,Ransel Anak,,,,,,,340,Bags & Travel,Fashion
100000000000,1,Root Category,332,Bags and Travel,333,Kids Bags,341,Kids Trolley Bags,,,,,,,341,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,,,,,,,346,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,347,Travel bags,,,,,347,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,348,Business Bags & Briefcases,,,,,348,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,349,Sports/Gym Bags,,,,,349,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,350,Outdoor / Hiking Backpacks,,,,,350,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,351,Trolley Backpacks,,,,,351,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,352,Laptop Backpacks,,,,,352,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,353,Daypacks,,,,,353,Bags & Travel,Fashion
100200000000,1,Root Category,332,Bags and Travel,354,Luggage,,,,,,,,,354,Bags & Travel,Fashion
100300000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,,,,,,,,,2673,Bags & Travel,Fashion
100300000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,2674,Passport and Wallet Cases,,,,,,,2674,Bags & Travel,Fashion
100300000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,2675,"Safety Locks, Straps & Tags",,,,,,,2675,Bags & Travel,Fashion
100306000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,2676,Packing Organizers,,,,,,,2676,Bags & Travel,Fashion
100306000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,2677,Neck Pillows & Eye Shades,,,,,,,2677,Bags & Travel,Fashion
100201000000,1,Root Category,332,Bags and Travel,354,Luggage,5125,Suitcases,,,,,,,5125,Bags & Travel,Fashion
100202000000,1,Root Category,332,Bags and Travel,354,Luggage,5126,Carry-Ons,,,,,,,5126,Bags & Travel,Fashion
100203000000,1,Root Category,332,Bags and Travel,354,Luggage,5127,Travel Totes,,,,,,,5127,Bags & Travel,Fashion
100204000000,1,Root Category,332,Bags and Travel,354,Luggage,5128,Travel Duffels,,,,,,,5128,Bags & Travel,Fashion
100207000000,1,Root Category,332,Bags and Travel,354,Luggage,5129,Luggage Sets,,,,,,,5129,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,5130,Casual Daypacks,,,,,5130,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,5131,Kids Backpacks,,,,,5131,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,7611,Backpacks,346,Backpacks,5132,Camping & Hiking Bags,,,,,5132,Bags & Travel,Fashion
100101000000,1,Root Category,332,Bags and Travel,5133,Briefcases,,,,,,,,,5133,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5134,Diaper Bags,,,,,,,5134,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,5135,Gym Bags,,,,,,,,,5135,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,5135,Gym Bags,5136,Sports Duffels,,,,,,,5136,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,5135,Gym Bags,5137,Gym Totes,,,,,,,5137,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,5135,Gym Bags,5138,Drawstring Bags,,,,,,,5138,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,5139,Laptop Bags,,,,,5139,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,5140,Messenger Bags,,,,,,,,,5140,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,5141,Travel Toiletry Kits,,,,,,,5141,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,5142,Worldwide Adaptors,,,,,,,5142,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,5143,Multi Utility Knives,,,,,,,5143,Bags & Travel,Fashion
100103000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,5144,Travel Essentials,,,,,,,5144,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,5369,Camera Bags,,,,,5369,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,,,,,,,5374,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,5386,Tas Anak,,,,,,,,,5386,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,333,Kids Bags,5387,Tas Selempang Anak,,,,,,,5387,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,5402,Tablet Cases,,,,,5402,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,5133,Briefcases,5725,a,,,,,,,5725,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,5726,Office Bag,,,,,,,,,5726,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,5726,Office Bag,5727,b,,,,,,,5727,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,5726,Office Bag,5728,c,,,,,,,5728,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5732,Briefcases,,,,,,,5732,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,5726,Office Bag,5733,Sling Bags,,,,,,,5733,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,,,,,,,,,6439,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6440,Shoulder Bags,,,,,,,6440,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6441,Backpacks,,,,,,,6441,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6442,Clutch,,,,,,,6442,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6443,Evening Bags,,,,,,,6443,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6444,Hobo Bags,,,,,,,6444,Bags & Travel,Fashion
100102000000,1,Root Category,332,Bags and Travel,6439,Women's Bags,6445,Shoulder Bags,,,,,,,6445,Bags & Travel,Fashion
100100000000,1,Root Category,332,Bags and Travel,7611,Backpacks,,,,,,,,,7611,Bags & Travel,Fashion
100500000000,1,Root Category,332,Bags and Travel,7612,Clearance,,,,,,,,,7612,Bags & Travel,Fashion
100400000000,1,Root Category,332,Bags and Travel,7613,Special Offers,,,,,,,,,7613,Bags & Travel,Fashion
100301000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7614,Luggage Carts,,,,,,,7614,Bags & Travel,Fashion
100302000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7615,Luggage Locks,,,,,,,7615,Bags & Travel,Fashion
100303000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7616,Luggage Scales,,,,,,,7616,Bags & Travel,Fashion
100304000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7617,Luggage Straps,,,,,,,7617,Bags & Travel,Fashion
100305000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7618,Luggage Tags,,,,,,,7618,Bags & Travel,Fashion
100307000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7619,Passport Covers,,,,,,,7619,Bags & Travel,Fashion
100308000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7620,Passport Wallets,,,,,,,7620,Bags & Travel,Fashion
100309000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7621,Wallets,,,,,,,7621,Bags & Travel,Fashion
100201000000,1,Root Category,332,Bags and Travel,354,Luggage,5125,Suitcases,7622,Hard Cases,,,,,7622,Bags & Travel,Fashion
100201000000,1,Root Category,332,Bags and Travel,354,Luggage,5125,Suitcases,7623,Soft Cases,,,,,7623,Bags & Travel,Fashion
100205000000,1,Root Category,332,Bags and Travel,354,Luggage,7624,Garment Bags,,,,,,,7624,Bags & Travel,Fashion
100206000000,1,Root Category,332,Bags and Travel,354,Luggage,7625,Shoe Bags,,,,,,,7625,Bags & Travel,Fashion
100208000000,1,Root Category,332,Bags and Travel,354,Luggage,7626,Kids Luggage,,,,,,,7626,Bags & Travel,Fashion
100104000000,1,Root Category,332,Bags and Travel,7611,Backpacks,7627,Wash & Vanity Bags,,,,,,,7627,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7628,Backpacks,,,,,7628,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7629,Briefcases,,,,,7629,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7630,Folio Cases,,,,,7630,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7631,Sleeves & Slipcases,,,,,7631,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7632,Messenger Bags,,,,,7632,Bags & Travel,Fashion
100105000000,1,Root Category,332,Bags and Travel,7611,Backpacks,5374,Laptop Bags & Cases,7633,Shoulder Bags,,,,,7633,Bags & Travel,Fashion
100106000000,1,Root Category,332,Bags and Travel,7611,Backpacks,12697,Outdoor & Adventure backpacks,,,,,,,12697,Bags & Travel,Fashion
100107000000,1,Root Category,332,Bags and Travel,7611,Backpacks,12698,Casual daypacks,,,,,,,12698,Bags & Travel,Fashion
100108000000,1,Root Category,332,Bags and Travel,7611,Backpacks,12699,Backpack trolleys,,,,,,,12699,Bags & Travel,Fashion
100109000000,1,Root Category,332,Bags and Travel,7611,Backpacks,12700,Fashionable backpacks,,,,,,,12700,Bags & Travel,Fashion
100110000000,1,Root Category,332,Bags and Travel,7611,Backpacks,12701,Laptop Backpacks,,,,,,,12701,Bags & Travel,Fashion
100700000000,1,Root Category,332,Bags and Travel,12702,Bags,,,,,,,,,12702,Bags & Travel,Fashion
100701000000,1,Root Category,332,Bags and Travel,12702,Bags,12703,Sling bags,,,,,,,12703,Bags & Travel,Fashion
100702000000,1,Root Category,332,Bags and Travel,12702,Bags,12704,Travel totes,,,,,,,12704,Bags & Travel,Fashion
100703000000,1,Root Category,332,Bags and Travel,12702,Bags,12705,Weekender Bags,,,,,,,12705,Bags & Travel,Fashion
100703000000,1,Root Category,332,Bags and Travel,12702,Bags,12705,Weekender Bags,12706,Women,,,,,12706,Bags & Travel,Fashion
100703000000,1,Root Category,332,Bags and Travel,12702,Bags,12705,Weekender Bags,12707,Men,,,,,12707,Bags & Travel,Fashion
100704000000,1,Root Category,332,Bags and Travel,12702,Bags,12708,Sports bags,,,,,,,12708,Bags & Travel,Fashion
100705000000,1,Root Category,332,Bags and Travel,12702,Bags,12709,Waist bags,,,,,,,12709,Bags & Travel,Fashion
100706000000,1,Root Category,332,Bags and Travel,12702,Bags,12710,Foldable & Drawstring bags,,,,,,,12710,Bags & Travel,Fashion
100706000000,1,Root Category,332,Bags and Travel,12702,Bags,12710,Foldable & Drawstring bags,12711,Foldable bags,,,,,12711,Bags & Travel,Fashion
100706000000,1,Root Category,332,Bags and Travel,12702,Bags,12710,Foldable & Drawstring bags,12712,Drawstring bags,,,,,12712,Bags & Travel,Fashion
100707000000,1,Root Category,332,Bags and Travel,12702,Bags,12713,Diaper bags,,,,,,,12713,Bags & Travel,Fashion
100708000000,1,Root Category,332,Bags and Travel,12702,Bags,12714,Camera bags,,,,,,,12714,Bags & Travel,Fashion
100709000000,1,Root Category,332,Bags and Travel,12702,Bags,12715,Cross-Body Bags,,,,,,,12715,Bags & Travel,Fashion
100710000000,1,Root Category,332,Bags and Travel,12702,Bags,12716,Top-Handle Bags,,,,,,,12716,Bags & Travel,Fashion
100711000000,1,Root Category,332,Bags and Travel,12702,Bags,12717,Satchels,,,,,,,12717,Bags & Travel,Fashion
100800000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,,,,,,,,,12718,Bags & Travel,Fashion
100801000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12719,Kids Suitcases,,,,,,,12719,Bags & Travel,Fashion
100802000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12720,Kids Backpacks,,,,,,,12720,Bags & Travel,Fashion
100802000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12720,Kids Backpacks,12721,Girls,,,,,12721,Bags & Travel,Fashion
100802000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12720,Kids Backpacks,12722,Boys,,,,,12722,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,,,,,,,12723,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12724,Kids Shoulder Bags,,,,,12724,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12724,Kids Shoulder Bags,12725,Girls,,,12725,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12724,Kids Shoulder Bags,12726,Boys,,,12726,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12727,Kids Other Bags,,,,,12727,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12727,Kids Other Bags,12728,Girls,,,12728,Bags & Travel,Fashion
100803000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12727,Kids Other Bags,12729,Boys,,,12729,Bags & Travel,Fashion
100804000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12723,Kids Bags,12730,Kids Lunch Bags,,,,,12730,Bags & Travel,Fashion
100805000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12731,Kids Accessories,,,,,,,12731,Bags & Travel,Fashion
100805000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12731,Kids Accessories,12732,Kids Water Bottles,,,,,12732,Bags & Travel,Fashion
100805000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12731,Kids Accessories,12733,Kids Lunch Boxes,,,,,12733,Bags & Travel,Fashion
100805000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12731,Kids Accessories,12734,Other Kids Accessories,,,,,12734,Bags & Travel,Fashion
100806000000,1,Root Category,332,Bags and Travel,12718,Kids on the go,12735,Kids Backpack Trolleys,,,,,,,12735,Bags & Travel,Fashion
100309000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7621,Wallets,12736,Security Wallets,,,,,12736,Bags & Travel,Fashion
100309000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,7621,Wallets,12737,Travel Wallets,,,,,12737,Bags & Travel,Fashion
100310000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12738,Luggage protectors & covers,,,,,,,12738,Bags & Travel,Fashion
100310000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12738,Luggage protectors & covers,12739,Backpack covers,,,,,12739,Bags & Travel,Fashion
100310000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12738,Luggage protectors & covers,12740,Suitcase covers,,,,,12740,Bags & Travel,Fashion
100311000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12741,Luggage Straps & Tags,,,,,,,12741,Bags & Travel,Fashion
100311000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12741,Luggage Straps & Tags,12742,Luggage Straps,,,,,12742,Bags & Travel,Fashion
100311000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12741,Luggage Straps & Tags,12743,Luggage Tags,,,,,12743,Bags & Travel,Fashion
100312000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12744,Travel adapters & Converters,,,,,,,12744,Bags & Travel,Fashion
100313000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12745,Travel pillows & eye masks,,,,,,,12745,Bags & Travel,Fashion
100313000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12745,Travel pillows & eye masks,12746,Travel sets,,,,,12746,Bags & Travel,Fashion
100313000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12745,Travel pillows & eye masks,12747,Travel pillows,,,,,12747,Bags & Travel,Fashion
100313000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12745,Travel pillows & eye masks,12748,Eye masks,,,,,12748,Bags & Travel,Fashion
100313000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12745,Travel pillows & eye masks,12749,Ear plugs,,,,,12749,Bags & Travel,Fashion
100314000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,12750,Other Travel Accessories,,,,,,,12750,Bags & Travel,Fashion
100900000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,,,,,,,,,12751,Bags & Travel,Fashion
100901000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12752,Toiletries & Cosmetics Bags,,,,,,,12752,Bags & Travel,Fashion
100902000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12753,Organizer Sets,,,,,,,12753,Bags & Travel,Fashion
100903000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12754,Underwear Organisers,,,,,,,12754,Bags & Travel,Fashion
100904000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12755,Shoe Bags,,,,,,,12755,Bags & Travel,Fashion
100905000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12756,Garment Bags,,,,,,,12756,Bags & Travel,Fashion
100906000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12757,Travel Size Bottles & Containers,,,,,,,12757,Bags & Travel,Fashion
100907000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12758,Compression Bags,,,,,,,12758,Bags & Travel,Fashion
100908000000,1,Root Category,332,Bags and Travel,12751,Packing Organizers,12759,Other Packing Organizers,,,,,,,12759,Bags & Travel,Fashion
100600000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,,,,,,,,,12763,Bags & Travel,Fashion
100601000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,12764,Backpacks,,,,,,,12764,Bags & Travel,Fashion
100602000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,12765,Briefcases,,,,,,,12765,Bags & Travel,Fashion
100603000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,12766,Shoulder & Messenger Bags,,,,,,,12766,Bags & Travel,Fashion
100604000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,12767,Laptop cases,,,,,,,12767,Bags & Travel,Fashion
100315000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15862,Toiletries & Cosmetics Bags,,,,,,,15862,Bags & Travel,Fashion
100316000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15929,Organizer Sets,,,,,,,15929,Bags & Travel,Fashion
100317000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15934,Underwear Organizers,,,,,,,15934,Bags & Travel,Fashion
100318000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15939,Shoe Bags,,,,,,,15939,Bags & Travel,Fashion
100319000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15942,Garment Bags,,,,,,,15942,Bags & Travel,Fashion
100320000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15945,Travel Size Bottles & Containers,,,,,,,15945,Bags & Travel,Fashion
100321000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15947,Compression Bags,,,,,,,15947,Bags & Travel,Fashion
100322000000,1,Root Category,332,Bags and Travel,2673,Travel Accessories,15950,Other Packing Organizers,,,,,,,15950,Bags & Travel,Fashion
100322000000,1,Root Category,332,Bags and Travel,12763,Laptop Bags & Cases,16404,Tas Ransel Troli,,,,,,,16404,Bags & Travel,Fashion
101400000000,1,Root Category,332,Bags and Travel,18247,Women Bags,,,,,,,,,18247,Bags & Travel,Fashion
101000000000,1,Root Category,332,Bags and Travel,18248,Men Bags,,,,,,,,,18248,Bags & Travel,Fashion
101100000000,1,Root Category,332,Bags and Travel,18249,Unisex Bags,,,,,,,,,18249,Bags & Travel,Fashion
101200000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,,,,,,,,,18250,Bags & Travel,Fashion
101300000000,1,Root Category,332,Bags and Travel,18251,Travel,,,,,,,,,18251,Bags & Travel,Fashion
101401000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18258,Tote Bags,,,,,,,18258,Bags & Travel,Fashion
101402000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18259,Cross Body & Shoulder Bags,,,,,,,18259,Bags & Travel,Fashion
101403000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18260,Top-Handle Bags,,,,,,,18260,Bags & Travel,Fashion
101404000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18261,Travel Bags,,,,,,,18261,Bags & Travel,Fashion
101405000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18262,Clutches,,,,,,,18262,Bags & Travel,Fashion
101406000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18263,Backpacks,,,,,,,18263,Bags & Travel,Fashion
101407000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18264,Wristlets,,,,,,,18264,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,,,,,,,18265,Bags & Travel,Fashion
101001000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18266,Messenger Bags,,,,,,,18266,Bags & Travel,Fashion
101002000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18267,Business Bags,,,,,,,18267,Bags & Travel,Fashion
101003000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18268,Backpacks,,,,,,,18268,Bags & Travel,Fashion
101004000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18269,Travel Bags,,,,,,,18269,Bags & Travel,Fashion
101005000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18270,Crossbody Bags,,,,,,,18270,Bags & Travel,Fashion
101006000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18271,Tote Bags,,,,,,,18271,Bags & Travel,Fashion
101007000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18272,Waist Packs,,,,,,,18272,Bags & Travel,Fashion
101008000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18273,Wallets & Accessories,,,,,,,18273,Bags & Travel,Fashion
101101000000,1,Root Category,332,Bags and Travel,18249,Unisex Bags,18274,Backpacks,,,,,,,18274,Bags & Travel,Fashion
101102000000,1,Root Category,332,Bags and Travel,18249,Unisex Bags,18275,Coin Purses & Pouches,,,,,,,18275,Bags & Travel,Fashion
101103000000,1,Root Category,332,Bags and Travel,18249,Unisex Bags,18276,Card Holders,,,,,,,18276,Bags & Travel,Fashion
101104000000,1,Root Category,332,Bags and Travel,18249,Unisex Bags,18277,Key Holders,,,,,,,18277,Bags & Travel,Fashion
101201000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,18278,Bags,,,,,,,18278,Bags & Travel,Fashion
101202000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,18279,Backpacks Trolley,,,,,,,18279,Bags & Travel,Fashion
101203000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,18280,Backpacks,,,,,,,18280,Bags & Travel,Fashion
101204000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,18281,Accessories,,,,,,,18281,Bags & Travel,Fashion
101205000000,1,Root Category,332,Bags and Travel,18250,Kids Bags,18282,Suitcases,,,,,,,18282,Bags & Travel,Fashion
101301000000,1,Root Category,332,Bags and Travel,18251,Travel,18283,Luggage,,,,,,,18283,Bags & Travel,Fashion
101302000000,1,Root Category,332,Bags and Travel,18251,Travel,18284,Travel Accessories,,,,,,,18284,Bags & Travel,Fashion
101303000000,1,Root Category,332,Bags and Travel,18251,Travel,18285,Laptop Bags,,,,,,,18285,Bags & Travel,Fashion
101304000000,1,Root Category,332,Bags and Travel,18251,Travel,18286,Travel Bags,,,,,,,18286,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18311,Bag Charms & Accessories,,,,,18311,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18312,Wallets,,,,,18312,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18313,Wristlets,,,,,18313,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18314,Coin Purses & Pouches,,,,,18314,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18315,Card Holders,,,,,18315,Bags & Travel,Fashion
101408000000,1,Root Category,332,Bags and Travel,18247,Women Bags,18265,Wallets & Accessories,18316,Key Holders,,,,,18316,Bags & Travel,Fashion
101003000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18268,Backpacks,18317,Laptop backpacks,,,,,18317,Bags & Travel,Fashion
101003000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18268,Backpacks,18318,Fashion backpacks,,,,,18318,Bags & Travel,Fashion
101008000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18273,Wallets & Accessories,18319,Wallets,,,,,18319,Bags & Travel,Fashion
101008000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18273,Wallets & Accessories,18320,Coin Holders & Pouches,,,,,18320,Bags & Travel,Fashion
101008000000,1,Root Category,332,Bags and Travel,18248,Men Bags,18273,Wallets & Accessories,18321,Card Holders,,,,,18321,Bags & Travel,Fashion
