id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,NULL,NULL,Default,Default,Default,34084,2017-09-01 00:00:00,9999-12-31 23:59:59
