id_campaign_tracker,fk_campaign,bob_id_supplier,short_code,seller_name,start_date,end_date,active
NULL,2,773,ID100M3,DTC Datacomindo,2016-06-01 00:00:00,2017-03-31 00:00:00,1
NULL,2,812,ID100N7,DBest Compushop,2016-06-01 00:00:00,,1
NULL,2,815,ID100NA,Kamerakamera,2016-05-01 00:00:00,,1
NULL,2,907,ID100PX,VONA,2016-05-01 00:00:00,,1
NULL,2,916,ID100R6,Perfect Beauty,2016-06-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,945,ID100S0,HKB Fashion,2016-05-01 00:00:00,,1
NULL,2,949,ID100S4,Watch Market,2016-05-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,950,ID100S5,Home Retail Shop,2016-06-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,959,ID100SE,Sugu Market,2016-11-01 00:00:00,2017-01-31 23:59:00,1
NULL,2,969,ID100SO,DelCell Store,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,976,ID100SW,Toko USB,2016-05-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,978,ID100SY,Jam Originalku,2016-06-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1045,ID100UV,Funika,2016-06-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1049,ID100UZ,Fonel,2016-06-01 00:00:00,2016-12-31 23:59:00,1
NULL,2,1075,ID100VP,My Gadget Needs,2016-09-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1099,ID100WE,Max Toko Promotion,2016-05-01 00:00:00,,1
NULL,2,1122,ID100X2,Razer Store,2016-06-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1128,ID100X8,Primary Original,2016-06-01 00:00:00,2017-01-31 23:59:00,1
NULL,2,1186,ID100YW,Viva Tehnik Mandiri,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1262,ID10112,Kogara Elektronik,2016-06-01 00:00:00,2016-06-30 23:59:00,1
NULL,2,1268,ID10118,Good Spot,2016-09-01 00:00:00,,1
NULL,2,1273,ID1011D,Kenkez,2016-05-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1287,ID1011S,Paling Laku,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1289,ID1011U,utamamega,2016-11-01 00:00:00,2017-05-31 00:00:00,1
NULL,2,1294,ID1011Z,Matahari Foto,2016-05-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,1375,ID1014A,Babyzania.com,2016-06-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1395,ID1014V,Whiz Market,2016-08-01 00:00:00,2016-12-31 23:59:00,1
NULL,2,1429,ID1015U,unomax,2016-05-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1466,ID1016W,Mega Solution,2016-06-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1481,ID1017B,DE L'IMPRIMANTE,2016-09-01 00:00:00,2017-01-31 23:59:00,1
NULL,2,1492,ID1017M,Kokakaa Home,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1493,ID1017N,Kokakaa,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1520,ID1018F,Mayonette Store,2016-05-01 00:00:00,,1
NULL,2,1559,ID1019J,ST-Toms,2016-06-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,1596,ID101AL,KN shop,2016-05-01 00:00:00,,1
NULL,2,1609,ID101AZ,Gadget Holics,2016-05-01 00:00:00,2017-03-31 00:00:00,1
NULL,2,1635,ID101BP,Clique Corner,2016-05-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,1651,ID101C6,Inti Sukses,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1674,ID101CU,Eka Helmet Shop,2016-09-01 00:00:00,,1
NULL,2,1691,ID101DB,Calandiva,2016-06-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1693,ID101DD,Redknot Shoes,2016-05-01 00:00:00,2016-12-31 23:59:00,1
NULL,2,1706,ID101DR,OTTEN COFFEE,2016-06-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,1720,ID101E5,Timely Indonesia,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1740,ID101EP,Ridista Online,2016-05-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1744,ID101EU,Quincy Label,2016-05-01 00:00:00,,1
NULL,2,1747,ID101EX,Lumugada,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1751,ID101F1,BEST CONNECTIONS KITS,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1776,ID101FR,Audio Centre,2016-06-01 00:00:00,2016-06-30 23:59:00,1
NULL,2,1805,ID101GK,SINAR KOTA,2016-06-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,1836,ID101HG,Ea Online,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1893,ID101J3,Kios teknologi,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,1923,ID101JY,HAPPYBEARBABYSHOP,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,1963,ID101L3,PANDRA Store,2016-06-01 00:00:00,2016-07-31 23:59:00,1
NULL,2,2006,ID101MB,Toko Alat Kesehatan,2016-06-01 00:00:00,2016-06-30 23:59:00,1
NULL,2,2007,ID101MC,Citra Baru Motor,2016-09-01 00:00:00,,1
NULL,2,2011,ID101MG,Azkalisha Computer Shop,2016-05-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,2017,ID101MM,Subur Store,2016-06-01 00:00:00,2016-06-30 23:59:00,1
NULL,2,2088,ID101ON,Tomindo,2016-05-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,2132,ID101PX,ANGEL,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,2194,ID101SO,Sepatu Trendi,2016-07-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,2199,ID101SU,Abadi Jaya,2016-05-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,2263,ID101UN,Menthol Store,2016-07-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,2272,ID101UX,Fokus Mediatama,2016-06-01 00:00:00,2017-03-31 00:00:00,1
NULL,2,2287,ID101VC,Little Baby Shop,2016-06-01 00:00:00,2016-12-31 23:59:00,1
NULL,2,2314,ID101W4,Galeri Medika,2016-06-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,2333,ID101WN,aimons,2016-06-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,2334,ID101WO,Perkakasku,2016-06-01 00:00:00,,1
NULL,2,2342,ID101WX,Toko Accessories,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,2348,ID101X3,SEHATI,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,2360,ID101XF,BESTOBUY,2016-08-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,2422,ID101Z7,TWL Cosmetics,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,2429,ID101ZE,E-Store,2016-07-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,2486,ID10211,Bersama Sejahtera,2016-05-01 00:00:00,2017-07-31 00:00:00,1
NULL,2,2521,ID10221,sleep well,2016-10-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,2529,ID10229,Liveo,2016-06-01 00:00:00,2016-06-30 23:59:00,1
NULL,2,2549,ID1022U,GOGO Shop,2016-06-01 00:00:00,,1
NULL,2,2602,ID1024C,Glory Home,2016-06-01 00:00:00,,1
NULL,2,2740,ID1028A,Kardel Shop,2016-05-01 00:00:00,2017-06-30 00:00:00,1
NULL,2,2742,ID1028C,BGC SHOP,2016-05-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,2768,ID10293,Grosir Jam Original,2016-06-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,2771,ID10296,Toko Kado Unik,2016-07-01 00:00:00,,1
NULL,2,2857,ID102BM,Rajagame,2016-06-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,2861,ID102BR,JVP,2016-10-01 00:00:00,2016-11-30 23:59:00,1
NULL,2,2871,ID102C1,koper ID,2016-08-01 00:00:00,2017-08-13 23:59:00,1
NULL,2,2917,ID102DC,Toko David,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,2965,ID102EP,Oscar Living,2016-06-01 00:00:00,2017-02-28 23:59:00,1
NULL,2,3032,ID102GM,We Love Skincare Indonesia,2016-06-01 00:00:00,2016-08-31 23:59:00,1
NULL,2,3043,ID102GY,Home - Klik,2016-05-01 00:00:00,2017-08-20 23:59:00,1
NULL,2,3161,ID102KB,Teleshop,2016-11-01 00:00:00,2016-12-31 23:59:00,1
NULL,2,3181,ID102KW,Shanas Shop,2016-06-01 00:00:00,2016-09-30 23:59:00,1
